content_length,follower_count,ER,hour,description_score,hashtag_count,hashtag_quality_score,day_sin,day_cos,content_type_mixed,content_type_text,content_type_video
13,581072.0,0.021098934383346642,6,0.26,4.0,0.433,0.9749279121818236,-0.22252093395631434,0,0,1
85,435465.0,0.027719793783656552,9,0.16,1.0,0.38,0.9749279121818236,-0.22252093395631434,0,0,1
477,112373.0,0.11032899361946374,10,0.49,2.0,0.293,0.9749279121818236,-0.22252093395631434,0,0,1
52,573571.0,0.021083701930536936,11,0.223,5.0,0.361,0.9749279121818236,-0.22252093395631434,0,0,0
48,973289.0,0.012252270394507695,12,0.326,0.0,0.0,0.9749279121818236,-0.22252093395631434,0,1,0
151,411028.0,0.02910264020942612,17,0.123,2.0,0.3,0.9749279121818236,-0.22252093395631434,0,0,1
384,676087.0,0.01784385737338538,17,0.303,2.0,0.207,0.9749279121818236,-0.22252093395631434,0,0,1
237,564897.0,0.021667666849000792,18,0.257,2.0,0.2,0.9749279121818236,-0.22252093395631434,0,0,1
62,738732.0,0.016474174666861595,20,0.207,0.0,0.0,0.9749279121818236,-0.22252093395631434,0,0,1
379,340731.0,0.03525068162274639,2,0.157,4.0,0.323,0.43388373911755823,-0.900968867902419,0,0,1
435,583437.0,0.020792304910384498,3,0.266,4.0,0.437,0.43388373911755823,-0.900968867902419,0,0,0
180,396633.0,0.030705967481273622,4,0.242,1.0,0.1,0.43388373911755823,-0.900968867902419,0,0,1
193,815682.0,0.01500707383514654,5,0.466,2.0,0.583,0.43388373911755823,-0.900968867902419,0,0,1
35,556250.0,0.02188044943820225,7,0.262,3.0,0.256,0.43388373911755823,-0.900968867902419,0,0,0
324,280176.0,0.04286948203986066,8,0.371,4.0,0.323,0.43388373911755823,-0.900968867902419,0,0,1
74,425800.0,0.028759981211836542,8,0.301,4.0,0.307,0.43388373911755823,-0.900968867902419,0,0,1
68,144711.0,0.08554981998604115,10,0.346,2.0,0.167,0.43388373911755823,-0.900968867902419,0,0,1
311,916224.0,0.013141982746577257,10,0.248,1.0,0.14,0.43388373911755823,-0.900968867902419,0,0,1
244,872089.0,0.013762356823672814,10,0.31,5.0,0.356,0.43388373911755823,-0.900968867902419,0,0,1
66,412617.0,0.029385604567916494,11,0.2,2.0,0.167,0.43388373911755823,-0.900968867902419,0,0,0
159,588476.0,0.020852167293143646,18,0.289,0.0,0.0,0.43388373911755823,-0.900968867902419,0,0,1
109,287187.0,0.041808995532527586,18,0.282,0.0,0.0,0.43388373911755823,-0.900968867902419,0,1,0
398,676060.0,0.01778540366239683,18,0.297,3.0,0.256,0.43388373911755823,-0.900968867902419,0,1,0
173,790366.0,0.015119577512190554,19,0.064,3.0,0.331,0.43388373911755823,-0.900968867902419,0,0,0
556,797936.0,0.015270648272543161,19,0.245,1.0,0.14,0.43388373911755823,-0.900968867902419,0,0,1
366,145888.0,0.08196698837464356,20,0.223,3.0,0.251,0.43388373911755823,-0.900968867902419,0,0,1
307,749220.0,0.01594591708710392,21,0.276,2.0,0.18,0.43388373911755823,-0.900968867902419,0,0,1
129,253765.0,0.04794593423048884,23,0.218,0.0,0.0,0.43388373911755823,-0.900968867902419,0,1,0
18,121803.0,0.10041624590527327,4,0.331,3.0,0.247,-0.433883739117558,-0.9009688679024191,0,0,0
75,15013.0,0.8091653899953374,5,0.241,1.0,0.14,-0.433883739117558,-0.9009688679024191,0,0,1
140,591159.0,0.020612051918350225,6,0.487,3.0,0.322,-0.433883739117558,-0.9009688679024191,0,0,1
304,689818.0,0.017890226117613633,11,0.171,2.0,0.343,-0.433883739117558,-0.9009688679024191,0,0,1
31,753138.0,0.016095323831754604,11,0.224,0.0,0.0,-0.433883739117558,-0.9009688679024191,0,0,0
316,927709.0,0.013001921938883852,13,0.267,3.0,0.324,-0.433883739117558,-0.9009688679024191,0,0,1
48,174493.0,0.06944118102158826,15,0.218,2.0,0.167,-0.433883739117558,-0.9009688679024191,0,0,0
124,894830.0,0.013704279025066214,15,0.153,2.0,0.2,-0.433883739117558,-0.9009688679024191,0,0,1
197,841387.0,0.014318024880346381,18,0.126,5.0,0.351,-0.433883739117558,-0.9009688679024191,0,0,1
271,684477.0,0.017905641825802766,19,0.205,4.0,0.313,-0.433883739117558,-0.9009688679024191,0,0,1
52,710539.0,0.01705184374115988,20,0.258,2.0,0.18,-0.433883739117558,-0.9009688679024191,0,0,1
170,940860.0,0.013005122972599537,0,0.28,5.0,0.42,-0.9749279121818236,-0.2225209339563146,0,0,1
169,457807.0,0.026257789854676753,1,0.218,3.0,0.327,-0.9749279121818236,-0.2225209339563146,0,0,1
493,439335.0,0.02786028884564171,1,0.24,0.0,0.0,-0.9749279121818236,-0.2225209339563146,0,0,1
185,748841.0,0.016246439497837325,1,0.259,0.0,0.0,-0.9749279121818236,-0.2225209339563146,0,0,0
409,825376.0,0.014812642965145582,5,0.287,0.0,0.0,-0.9749279121818236,-0.2225209339563146,1,0,0
433,539485.0,0.022862544834425423,8,0.191,1.0,0.113,-0.9749279121818236,-0.2225209339563146,1,0,0
79,715325.0,0.016923775906056687,9,0.315,2.0,0.213,-0.9749279121818236,-0.2225209339563146,0,0,1
563,986121.0,0.012270299486574163,10,0.231,5.0,0.353,-0.9749279121818236,-0.2225209339563146,0,0,0
566,267663.0,0.04510148955963282,11,0.272,0.0,0.0,-0.9749279121818236,-0.2225209339563146,0,0,1
98,755126.0,0.01609929998437347,13,0.344,3.0,0.411,-0.9749279121818236,-0.2225209339563146,0,1,0
336,512252.0,0.023800785550861684,16,0.342,4.0,0.417,-0.9749279121818236,-0.2225209339563146,0,0,0
472,702823.0,0.017019932472329448,17,0.313,3.0,0.229,-0.9749279121818236,-0.2225209339563146,0,0,1
154,412489.0,0.029266234978387304,22,0.179,2.0,0.173,-0.9749279121818236,-0.2225209339563146,0,0,1
74,523631.0,0.023319856922145558,1,0.364,3.0,0.251,-0.7818314824680299,0.6234898018587334,0,0,1
239,952494.0,0.012630000818902797,1,0.233,1.0,0.1,-0.7818314824680299,0.6234898018587334,0,0,1
28,764204.0,0.015965632213388047,4,0.275,2.0,0.193,-0.7818314824680299,0.6234898018587334,0,0,1
319,723079.0,0.016637186254890544,7,0.336,2.0,0.187,-0.7818314824680299,0.6234898018587334,0,0,1
355,658629.0,0.01811642062526855,11,0.231,1.0,0.113,-0.7818314824680299,0.6234898018587334,0,0,0
200,935492.0,0.012765475279318263,12,0.205,4.0,0.367,-0.7818314824680299,0.6234898018587334,0,0,1
362,389468.0,0.03099356044655787,13,0.282,2.0,0.313,-0.7818314824680299,0.6234898018587334,0,0,1
304,127624.0,0.09488810881965774,15,0.303,4.0,0.365,-0.7818314824680299,0.6234898018587334,0,0,1
49,920376.0,0.013207645570940571,15,0.332,4.0,0.437,-0.7818314824680299,0.6234898018587334,0,0,1
483,441488.0,0.027029047222121554,17,0.389,1.0,0.14,-0.7818314824680299,0.6234898018587334,0,0,1
35,442358.0,0.027755799601227964,18,0.178,2.0,0.32,-0.7818314824680299,0.6234898018587334,0,0,1
81,487244.0,0.024905386213067784,22,0.296,4.0,0.363,-0.7818314824680299,0.6234898018587334,0,0,0
152,394510.0,0.03069630681098071,2,0.252,0.0,0.0,0.0,1.0,0,0,1
172,241057.0,0.0499715834844041,3,0.214,5.0,0.399,0.0,1.0,1,0,0
135,204129.0,0.0588010522757668,3,0.313,0.0,0.0,0.0,1.0,0,0,0
70,137837.0,0.08770504291300595,6,0.263,3.0,0.233,0.0,1.0,0,0,1
249,244668.0,0.049164582209361256,9,0.257,3.0,0.247,0.0,1.0,0,0,1
35,706613.0,0.017013556218184494,9,0.379,0.0,0.0,0.0,1.0,0,0,1
67,180026.0,0.06670703120660348,10,0.265,0.0,0.0,0.0,1.0,0,0,0
371,285308.0,0.04262060650244648,10,0.098,2.0,0.343,0.0,1.0,0,1,0
127,41164.0,0.29506364784763384,14,0.275,3.0,0.333,0.0,1.0,0,0,0
15,135912.0,0.08937400671022426,18,0.437,0.0,0.0,0.0,1.0,0,0,1
93,743240.0,0.016200688875733275,21,0.232,2.0,0.193,0.0,1.0,0,0,1
579,790573.0,0.015210486571132584,21,0.292,0.0,0.0,0.0,1.0,0,0,1
381,892255.0,0.013488296507164432,21,0.284,5.0,0.461,0.0,1.0,0,0,1
17,125045.0,0.09629333439961614,7,0.078,5.0,0.415,0.7818314824680298,0.6234898018587336,0,0,0
61,634818.0,0.019114139800698784,7,0.33,5.0,0.401,0.7818314824680298,0.6234898018587336,0,1,0
54,584203.0,0.02095162126863436,9,0.296,2.0,0.293,0.7818314824680298,0.6234898018587336,0,0,1
539,852032.0,0.014214254863667092,11,0.267,0.0,0.0,0.7818314824680298,0.6234898018587336,0,0,1
38,456759.0,0.026615786443179006,11,0.175,5.0,0.361,0.7818314824680298,0.6234898018587336,0,0,1
71,800214.0,0.015290909681660156,11,0.33,5.0,0.369,0.7818314824680298,0.6234898018587336,0,0,1
361,918193.0,0.012934099911456524,12,0.396,5.0,0.369,0.7818314824680298,0.6234898018587336,0,0,0
100,459239.0,0.026633190996409276,15,0.212,2.0,0.307,0.7818314824680298,0.6234898018587336,0,0,1
298,789018.0,0.01551802366992895,20,0.37,2.0,0.307,0.7818314824680298,0.6234898018587336,0,0,1
352,417308.0,0.02940274329751646,1,0.256,4.0,0.443,0.9749279121818236,-0.22252093395631434,0,0,1
92,333327.0,0.036426692107150035,4,0.205,0.0,0.0,0.9749279121818236,-0.22252093395631434,0,0,0
216,380891.0,0.0316809795978377,5,0.177,5.0,0.511,0.9749279121818236,-0.22252093395631434,0,0,1
150,678339.0,0.01756496383076898,7,0.33,3.0,0.331,0.9749279121818236,-0.22252093395631434,0,0,1
42,182093.0,0.06562580659333418,7,0.226,2.0,0.327,0.9749279121818236,-0.22252093395631434,0,0,0
424,338586.0,0.03577230009510139,13,0.25,4.0,0.448,0.9749279121818236,-0.22252093395631434,0,0,0
409,963579.0,0.012654904268357862,14,0.214,5.0,0.42,0.9749279121818236,-0.22252093395631434,0,0,1
19,692661.0,0.0175569290027878,16,0.227,0.0,0.0,0.9749279121818236,-0.22252093395631434,0,0,1
145,782134.0,0.015400174394668944,16,0.239,1.0,0.38,0.9749279121818236,-0.22252093395631434,0,0,0
33,238269.0,0.05023733679160949,17,0.376,3.0,0.233,0.9749279121818236,-0.22252093395631434,0,0,1
78,108695.0,0.11320667924007544,17,0.205,5.0,0.469,0.9749279121818236,-0.22252093395631434,0,0,1
13,996924.0,0.012289803435367189,19,0.341,1.0,0.14,0.9749279121818236,-0.22252093395631434,0,0,1
192,905350.0,0.013299828795493455,19,0.181,0.0,0.0,0.9749279121818236,-0.22252093395631434,0,0,1
65,795713.0,0.015445267326284729,19,0.347,4.0,0.427,0.9749279121818236,-0.22252093395631434,0,1,0
146,53390.0,0.23088593369544858,20,0.367,3.0,0.251,0.9749279121818236,-0.22252093395631434,0,0,1
45,143270.0,0.08350666573602289,22,0.224,4.0,0.297,0.9749279121818236,-0.22252093395631434,0,0,1
460,207422.0,0.05834964468571319,22,0.269,2.0,0.173,0.9749279121818236,-0.22252093395631434,0,0,0
23,16647.0,0.7295008109569292,23,0.314,4.0,0.362,0.9749279121818236,-0.22252093395631434,0,0,1
154,588929.0,0.02052030040972681,23,0.418,0.0,0.0,0.9749279121818236,-0.22252093395631434,1,0,0
106,96198.0,0.12687373957878542,1,0.346,3.0,0.498,0.43388373911755823,-0.900968867902419,0,0,1
424,30283.0,0.39550242710431593,2,0.346,4.0,0.3,0.43388373911755823,-0.900968867902419,0,0,1
572,940350.0,0.01277715744137821,3,0.164,5.0,0.369,0.43388373911755823,-0.900968867902419,0,0,1
404,34301.0,0.35398384886737994,3,0.19,2.0,0.187,0.43388373911755823,-0.900968867902419,0,0,1
384,936893.0,0.012999349979133157,6,0.36,4.0,0.37,0.43388373911755823,-0.900968867902419,0,0,1
370,965579.0,0.012452632047714376,7,0.358,2.0,0.187,0.43388373911755823,-0.900968867902419,0,0,1
196,176808.0,0.06812474548662957,7,0.201,2.0,0.18,0.43388373911755823,-0.900968867902419,0,0,1
64,421924.0,0.02918061072610233,7,0.181,4.0,0.31,0.43388373911755823,-0.900968867902419,0,0,1
481,285396.0,0.042113414343578744,7,0.285,1.0,0.1,0.43388373911755823,-0.900968867902419,0,0,1
156,463430.0,0.026224025203374836,11,0.208,2.0,0.313,0.43388373911755823,-0.900968867902419,0,0,0
500,985501.0,0.012289180832896162,11,0.216,2.0,0.307,0.43388373911755823,-0.900968867902419,0,0,0
433,753919.0,0.01585316194445292,12,0.376,0.0,0.0,0.43388373911755823,-0.900968867902419,0,0,1
429,637024.0,0.018737127643542472,13,0.172,3.0,0.42,0.43388373911755823,-0.900968867902419,0,0,1
149,930890.0,0.012915596901889589,14,0.292,1.0,0.4,0.43388373911755823,-0.900968867902419,0,0,0
135,897524.0,0.013548384221480428,14,0.23,0.0,0.0,0.43388373911755823,-0.900968867902419,1,0,0
277,835780.0,0.014185551221613343,19,0.271,5.0,0.401,0.43388373911755823,-0.900968867902419,0,0,1
425,437873.0,0.027681542365023647,22,0.209,2.0,0.187,0.43388373911755823,-0.900968867902419,0,0,1
397,293805.0,0.04098296489167986,22,0.346,1.0,0.413,0.43388373911755823,-0.900968867902419,0,0,0
114,233460.0,0.05157628715839973,23,0.245,2.0,0.193,0.43388373911755823,-0.900968867902419,0,0,1
95,946971.0,0.01263291061711499,23,0.328,4.0,0.297,0.43388373911755823,-0.900968867902419,0,0,1
29,254724.0,0.047580911103782916,0,0.153,4.0,0.373,-0.433883739117558,-0.9009688679024191,0,0,1
575,646451.0,0.018643331049066365,1,0.246,0.0,0.0,-0.433883739117558,-0.9009688679024191,0,0,1
155,965536.0,0.012565041593477613,3,0.207,0.0,0.0,-0.433883739117558,-0.9009688679024191,0,0,1
219,440791.0,0.0277773366516104,4,0.259,3.0,0.242,-0.433883739117558,-0.9009688679024191,0,0,0
506,100000.0,0.12122,5,0.341,0.0,0.0,-0.433883739117558,-0.9009688679024191,1,0,0
138,51715.0,0.23699120177898095,8,0.242,2.0,0.207,-0.433883739117558,-0.9009688679024191,0,0,1
546,916643.0,0.012954879925990816,11,0.147,4.0,0.303,-0.433883739117558,-0.9009688679024191,0,0,1
419,39243.0,0.3136355528374487,12,0.637,5.0,0.475,-0.433883739117558,-0.9009688679024191,0,0,1
107,560887.0,0.02169599224086135,12,0.202,1.0,0.127,-0.433883739117558,-0.9009688679024191,0,0,1
118,347931.0,0.034917842905633587,13,0.371,0.0,0.0,-0.433883739117558,-0.9009688679024191,0,0,1
79,544334.0,0.02254314446644891,15,0.283,4.0,0.388,-0.433883739117558,-0.9009688679024191,0,1,0
99,31879.0,0.37334922676370025,17,0.3,4.0,0.507,-0.433883739117558,-0.9009688679024191,0,0,1
106,93375.0,0.1304631860776439,17,0.295,4.0,0.297,-0.433883739117558,-0.9009688679024191,0,0,1
176,113095.0,0.10706927804058534,20,0.158,1.0,0.14,-0.433883739117558,-0.9009688679024191,0,1,0
457,758817.0,0.016028897612994964,22,0.204,5.0,0.364,-0.433883739117558,-0.9009688679024191,0,0,1
223,170297.0,0.070911407717106,22,0.226,5.0,0.361,-0.433883739117558,-0.9009688679024191,0,0,1
108,420027.0,0.02864101593468991,23,0.372,3.0,0.256,-0.433883739117558,-0.9009688679024191,0,0,1
144,889205.0,0.013665015378905876,23,0.186,3.0,0.422,-0.433883739117558,-0.9009688679024191,0,1,0
517,899485.0,0.013364314024136034,0,0.386,0.0,0.0,-0.9749279121818236,-0.2225209339563146,0,1,0
280,275604.0,0.044026937199750364,1,0.291,1.0,0.407,-0.9749279121818236,-0.2225209339563146,0,0,0
129,891520.0,0.013442211055276381,1,0.183,5.0,0.372,-0.9749279121818236,-0.2225209339563146,0,0,1
339,87780.0,0.13880154932786512,1,0.299,4.0,0.38,-0.9749279121818236,-0.2225209339563146,0,1,0
187,409005.0,0.02936638916394665,3,0.303,3.0,0.313,-0.9749279121818236,-0.2225209339563146,0,0,1
184,150353.0,0.08025779332637194,5,0.173,1.0,0.1,-0.9749279121818236,-0.2225209339563146,1,0,0
143,276050.0,0.04365875747147256,10,0.303,4.0,0.367,-0.9749279121818236,-0.2225209339563146,0,0,1
453,329977.0,0.03673892422805226,10,0.325,1.0,0.14,-0.9749279121818236,-0.2225209339563146,0,0,0
567,52146.0,0.23629808614275305,11,0.223,2.0,0.313,-0.9749279121818236,-0.2225209339563146,0,0,1
242,124435.0,0.09715915940049022,11,0.148,3.0,0.34,-0.9749279121818236,-0.2225209339563146,1,0,0
539,345993.0,0.035194353642992775,11,0.302,4.0,0.297,-0.9749279121818236,-0.2225209339563146,0,0,1
221,745271.0,0.016070664228180084,14,0.244,1.0,0.1,-0.9749279121818236,-0.2225209339563146,0,1,0
446,582261.0,0.02065740277985302,16,0.198,2.0,0.327,-0.9749279121818236,-0.2225209339563146,1,0,0
452,102290.0,0.11805650601231792,17,0.226,1.0,0.127,-0.9749279121818236,-0.2225209339563146,1,0,0
500,100522.0,0.1197747756709974,21,0.446,5.0,0.412,-0.9749279121818236,-0.2225209339563146,0,0,0
421,908449.0,0.013438288775704525,21,0.351,0.0,0.0,-0.9749279121818236,-0.2225209339563146,1,0,0
97,350593.0,0.03429047356906727,21,0.248,3.0,0.322,-0.9749279121818236,-0.2225209339563146,0,0,1
164,336008.0,0.03640984738458608,23,0.324,5.0,0.417,-0.9749279121818236,-0.2225209339563146,0,0,1
541,190956.0,0.06314543664509102,0,0.307,5.0,0.351,-0.7818314824680299,0.6234898018587334,0,1,0
415,290873.0,0.041843003647640035,1,0.102,0.0,0.0,-0.7818314824680299,0.6234898018587334,0,0,1
372,946931.0,0.012812971589271024,2,0.205,1.0,0.14,-0.7818314824680299,0.6234898018587334,0,0,1
176,398819.0,0.0301540297729045,3,0.315,1.0,0.113,-0.7818314824680299,0.6234898018587334,0,0,1
140,695402.0,0.01720731318000236,8,0.23,3.0,0.251,-0.7818314824680299,0.6234898018587334,0,0,1
162,237938.0,0.050782136522959764,9,0.252,5.0,0.375,-0.7818314824680299,0.6234898018587334,0,0,1
183,845969.0,0.014452066210463977,9,0.253,4.0,0.35,-0.7818314824680299,0.6234898018587334,0,0,0
341,234613.0,0.05171495185688772,10,0.294,1.0,0.367,-0.7818314824680299,0.6234898018587334,0,0,1
243,355687.0,0.03359976608647491,14,0.238,4.0,0.313,-0.7818314824680299,0.6234898018587334,0,0,1
86,11805.0,1.0310038119440914,14,0.19,4.0,0.42,-0.7818314824680299,0.6234898018587334,0,0,0
98,931760.0,0.012823044560831115,15,0.306,2.0,0.173,-0.7818314824680299,0.6234898018587334,1,0,0
212,225604.0,0.05359390790943423,15,0.344,2.0,0.32,-0.7818314824680299,0.6234898018587334,0,0,1
75,329133.0,0.036769330331507324,15,0.303,2.0,0.167,-0.7818314824680299,0.6234898018587334,0,0,1
170,773280.0,0.01584936892199462,16,0.397,0.0,0.0,-0.7818314824680299,0.6234898018587334,0,0,1
255,452017.0,0.026518914111637395,16,0.286,2.0,0.333,-0.7818314824680299,0.6234898018587334,1,0,0
110,101056.0,0.11868666877770741,22,0.112,1.0,0.087,-0.7818314824680299,0.6234898018587334,0,0,1
41,354415.0,0.03418026889381093,0,0.244,3.0,0.26,0.0,1.0,1,0,0
178,140178.0,0.08602633794175976,2,0.368,3.0,0.238,0.0,1.0,0,1,0
251,217557.0,0.055217713059106346,2,0.293,1.0,0.153,0.0,1.0,0,0,1
595,531371.0,0.0225906193601081,2,0.32,1.0,0.087,0.0,1.0,0,0,1
457,653510.0,0.018198650364952336,4,0.331,4.0,0.363,0.0,1.0,0,0,1
481,61800.0,0.19566343042071196,4,0.225,0.0,0.0,0.0,1.0,0,0,1
95,887124.0,0.01390335511157403,8,0.223,1.0,0.113,0.0,1.0,0,0,1
177,99094.0,0.12255030577027873,8,0.301,4.0,0.373,0.0,1.0,0,0,1
167,100783.0,0.11842274986852941,9,0.38,4.0,0.313,0.0,1.0,0,1,0
382,799898.0,0.014979409874759032,11,0.235,2.0,0.187,0.0,1.0,1,0,0
34,513463.0,0.023177911553510185,11,0.197,1.0,0.113,0.0,1.0,0,0,0
50,929816.0,0.01284770320149363,12,0.297,1.0,0.1,0.0,1.0,0,0,0
256,325043.0,0.037355057638527825,12,0.215,3.0,0.349,0.0,1.0,1,0,0
270,250058.0,0.0492165817530333,12,0.267,3.0,0.256,0.0,1.0,0,0,0
351,797726.0,0.015222018587835924,15,0.265,3.0,0.411,0.0,1.0,0,0,1
23,251437.0,0.04859268922234993,17,0.201,5.0,0.423,0.0,1.0,0,0,1
177,957401.0,0.012577801777938397,19,0.34,0.0,0.0,0.0,1.0,0,0,1
250,625910.0,0.01941333418542602,0,0.273,4.0,0.393,0.7818314824680298,0.6234898018587336,0,0,0
452,805685.0,0.01485195827153292,2,0.186,0.0,0.0,0.7818314824680298,0.6234898018587336,0,0,1
69,815627.0,0.01459122858855825,4,0.37,1.0,0.073,0.7818314824680298,0.6234898018587336,0,0,1
122,341374.0,0.03550065324248478,5,0.17,4.0,0.433,0.7818314824680298,0.6234898018587336,0,0,0
238,285514.0,0.04227463451879768,7,0.29,1.0,0.153,0.7818314824680298,0.6234898018587336,1,0,0
72,438185.0,0.02806577130663989,9,0.193,1.0,0.113,0.7818314824680298,0.6234898018587336,0,0,1
186,514300.0,0.023099358351156913,10,0.207,0.0,0.0,0.7818314824680298,0.6234898018587336,0,0,1
174,693789.0,0.017613424254348226,11,0.353,4.0,0.383,0.7818314824680298,0.6234898018587336,0,0,1
519,632476.0,0.019115349831456054,15,0.402,1.0,0.14,0.7818314824680298,0.6234898018587336,0,0,1
547,187937.0,0.06402145399788227,15,0.332,5.0,0.42,0.7818314824680298,0.6234898018587336,0,0,0
178,939023.0,0.012964538674771544,16,0.321,4.0,0.427,0.7818314824680298,0.6234898018587336,0,0,1
129,389098.0,0.030840559447748384,16,0.339,2.0,0.18,0.7818314824680298,0.6234898018587336,0,0,1
105,883727.0,0.0135980908131131,17,0.29,1.0,0.14,0.7818314824680298,0.6234898018587336,0,0,1
37,496091.0,0.02438262334934518,18,0.306,2.0,0.173,0.7818314824680298,0.6234898018587336,0,0,0
256,686790.0,0.017391051121885874,18,0.355,0.0,0.0,0.7818314824680298,0.6234898018587336,0,0,1
453,661165.0,0.0185505887335234,19,0.203,4.0,0.36,0.7818314824680298,0.6234898018587336,0,0,1
173,808325.0,0.015148609779482262,19,0.255,2.0,0.167,0.7818314824680298,0.6234898018587336,0,0,1
323,384937.0,0.03150645430291191,0,0.244,3.0,0.251,0.9749279121818236,-0.22252093395631434,0,0,1
166,716878.0,0.016712746101847177,0,0.326,0.0,0.0,0.9749279121818236,-0.22252093395631434,1,0,0
67,95236.0,0.12563526397580746,3,0.385,1.0,0.367,0.9749279121818236,-0.22252093395631434,0,0,0
58,398668.0,0.030546720579529833,4,0.323,0.0,0.0,0.9749279121818236,-0.22252093395631434,1,0,0
83,632790.0,0.01941876451903475,7,0.354,0.0,0.0,0.9749279121818236,-0.22252093395631434,0,0,0
542,492511.0,0.024718229643601868,10,0.341,1.0,0.113,0.9749279121818236,-0.22252093395631434,0,0,1
168,495659.0,0.024482557564777397,11,0.374,1.0,0.393,0.9749279121818236,-0.22252093395631434,0,0,1
61,550553.0,0.022014229329419693,11,0.16,1.0,0.38,0.9749279121818236,-0.22252093395631434,0,0,1
88,778389.0,0.01570423014713723,12,0.304,5.0,0.531,0.9749279121818236,-0.22252093395631434,0,1,0
307,248418.0,0.04836203495720922,13,0.32,0.0,0.0,0.9749279121818236,-0.22252093395631434,0,0,1
182,355681.0,0.03415701147938743,13,0.279,5.0,0.399,0.9749279121818236,-0.22252093395631434,0,0,0
219,764234.0,0.015715082029849496,15,0.35,3.0,0.251,0.9749279121818236,-0.22252093395631434,0,0,1
158,495381.0,0.024405457617470188,19,0.228,2.0,0.18,0.9749279121818236,-0.22252093395631434,0,0,0
221,432224.0,0.02821916413711409,19,0.483,5.0,0.412,0.9749279121818236,-0.22252093395631434,0,0,0
43,930805.0,0.012954378199515473,0,0.311,0.0,0.0,0.43388373911755823,-0.900968867902419,1,0,0
154,167322.0,0.07256666786196675,1,0.109,3.0,0.313,0.43388373911755823,-0.900968867902419,0,0,1
434,438141.0,0.027297148634800213,1,0.364,5.0,0.42,0.43388373911755823,-0.900968867902419,0,0,1
39,735781.0,0.01637715570257998,3,0.431,2.0,0.193,0.43388373911755823,-0.900968867902419,0,0,0
